Transaction_ID,Account_Number,Security_ID,Trade_Date,Settlement_Date,Quantity,Price,Trade_Amount,Status,Currency_Code
TRX0002764,7747684458,SEC00157,3/29/2025,3/31/2025,3621,69.2,250573.2,Settled,MXN
TRX0002765,0558590757,SEC00177,4/4/2025,4/6/2025,1122,93.59,105007.98,Settled,INR
TRX0002766,6936617056,SEC00160,1/6/2025,1/8/2025,757,102.68,77728.76,Settled,MXN
TRX0002767,7223735132,SEC00096,10/4/2024,10/6/2024,3911,64.16,250929.76,Settled,INR
TRX0002768,1144743190,SEC00087,2/7/2025,2/9/2025,3774,302.55,1141823.7,Settled,USD
TRX0002769,3114464700,SEC00086,3/14/2025,3/16/2025,3477,143.07,497454.39,Settled,CLP
TRX0002770,70623991775,SEC00031,8/28/2025,,4567,115.05,525433.35,Settled,INR
TRX0002771,7212660845,SEC00085,12/21/2024,12/23/2024,1807,276.25,499183.75,Settled,BRL
TRX0002772,5907854904,SEC00026,10/1/2025,3/22/2025,4250,438.19,1862307.5,Settled,CAD
TRX0002773,6439813326,SEC00090,12/27/2024,12/29/2024,3211,493.79,1585559.69,Settled,AUD
TRX0002774,3849728537,SEC00014,7/3/2025,7/4/2025,4244,289.2,1227364.8,Pending,CLP
TRX0002775,2388906871,SEC00099,9/6/2025,9/8/2025,4377,114.49,501122.73,Settled,BRL
TRX0002776,2167722205,SEC00123,9/29/2024,10/1/2024,2931,88.73,260067.63,Settled,CAD
TRX0002777,4486536641,SEC00033,8/18/2025,8/20/2025,1112,8.01,8907.12,Settled,CLP
TRX0002778,2403927449,SEC00130,7/6/2025,7/8/2025,1239,168.12,208300.68,Settled,COP
TRX0002779,0321230713,SEC00108,3/15/2025,3/17/2025,4299,171.02,735214.98,Settled,BRL
TRX0002780,9656872032,SEC00161,3/11/2025,3/12/2025,222,480.95,106770.9,Settled,CLP
TRX0002781,2403927449,SEC00094,8/16/2025,8/18/2025,4782,208.1,995134.2,Settled,COP
TRX0002782,7553621743,SEC00076,4/7/2025,4/9/2025,178,239.59,42647.02,Settled,AUD
TRX0002783,8808246308,SEC00150,9/9/2025,9/11/2025,1088,91.42,99464.96,Settled,JPY
TRX0002784,3114464700,SEC00150,12/13/2024,12/15/2024,979,258.77,253335.83,Settled,CLP
TRX0002785,9857469145,SEC00113,10/2/2024,10/4/2024,1559,27.76,43277.84,Pending,BRL
TRX0002786,70623991775,SEC00155,2/11/2025,2/13/2025,2097,231.8,486084.6,Settled,INR
TRX0002787,7212660845,SEC00006,11/8/2024,11/10/2024,2402,101,242602,Settled,BRL
TRX0002788,3518801882,SEC00092,10/21/2024,10/22/2024,4884,441.42,2155895.28,Settled,GBP
TRX0002789,6128938342,SEC00121,1/1/2025,1/3/2025,3396,86.68,294365.28,Settled,CAD
TRX0002790,0558590757,SEC00101,7/1/2025,7/3/2025,2814,86.18,242510.52,Settled,INR
TRX0002791,9940422034,SEC00034,2/17/2025,2/19/2025,1360,32.28,43900.8,Settled,MXN
TRX0002792,8558277529,SEC00073,10/7/2025,10/6/2024,630,298.91,188313.3,Settled,GBP
TRX0002793,6907231557,SEC00062,12/25/2024,12/27/2024,2483,229.98,571040.34,Settled,ARS
TRX0002794,4808806500,SEC00046,3/25/2025,3/27/2025,3917,70.96,277950.32,Settled,EUR
TRX0002795,6784157976,SEC00169,5/27/2025,5/29/2025,2258,169.12,381872.96,Settled,USD
TRX0002796,9857469145,SEC00056,2/24/2025,2/25/2025,4100,435.68,1786288,Settled,BRL
TRX0002797,1840926161,SEC00100,8/9/2025,8/10/2025,4192,75.17,315112.64,Settled,BRL
TRX0002798,9559473277,SEC00118,8/27/2025,8/29/2025,3933,83.45,328208.85,Settled,ARS
TRX0002799,5407525649,SEC00170,8/20/2025,8/22/2025,3072,338.25,1039104,Settled,USD
TRX0002800,3388521753,SEC00150,1/5/2025,1/7/2025,2564,78.45,201145.8,Settled,CAD
TRX0002801,1649906505,SEC00168,10/2/2024,10/4/2024,4098,473.62,1940894.76,Settled,AUD
TRX0002802,9238857784,SEC00161,5/4/2025,5/6/2025,3844,407.91,1568006.04,Settled,BRL
TRX0002803,2607714195,SEC00042,9/7/2025,9/9/2025,3608,325.86,1175702.88,Settled,COP
TRX0002804,3276346579,SEC00117,10/10/2024,10/12/2024,1455,80.26,116778.3,Settled,BRL
TRX0002805,2222883710,SEC00022,10/9/2024,10/10/2024,3008,18.51,55678.08,Settled,ARS
TRX0002806,6718910369,SEC00051,6/2/2025,6/3/2025,1264,270.42,341810.88,Settled,ZAR
TRX0002807,5110621371,SEC00027,1/12/2025,1/14/2025,1473,424.79,625715.67,Settled,BRL
TRX0002808,5116697037,SEC00142,1/7/2025,1/9/2025,2928,26.25,76860,Settled,SGD
TRX0002809,9191921473,SEC00162,12/23/2024,12/25/2024,2094,128.71,269518.74,Pending,CLP
TRX0002810,8660368846,SEC00025,5/21/2025,5/23/2025,1708,480.23,820232.84,Settled,CLP
TRX0002811,5456739254,SEC00050,1/24/2025,1/26/2025,3112,11.63,36192.56,Pending,GBP
TRX0002812,0800785553,SEC00086,12/2/2024,12/4/2024,314,3.64,1142.96,Pending,AED
TRX0002813,9488906079,SEC00066,3/10/2025,3/12/2025,4363,145.58,635165.54,Settled,ARS
TRX0002814,1277826289,SEC00018,7/27/2025,7/28/2025,4398,179.66,790144.68,Settled,CAD
TRX0002815,8434939761,SEC00073,7/6/2025,7/7/2025,1577,171.34,270203.18,Pending,ARS
TRX0002816,5533580292,SEC00080,9/26/2024,9/28/2024,1282,13.18,16896.76,Settled,JPY
TRX0002817,6128938342,SEC00054,9/13/2025,11/7/2024,3472,422.94,1468447.68,Settled,CAD
TRX0002818,5125343460,SEC00010,4/27/2025,4/29/2025,1907,349.78,667030.46,Pending,USD
TRX0002819,8558277529,SEC00152,6/20/2025,,2596,435.44,-1130402.24,Settled,GBP
TRX0002820,0988943330,SEC00167,9/16/2024,9/18/2024,3683,14.34,52814.22,Settled,AED
TRX0002821,0825533331,SEC00017,10/7/2025,9/5/2025,852,182.29,155311.08,Settled,CLP
TRX0002822,0012089444,SEC00030,3/3/2025,3/5/2025,4940,197.55,975897,Settled,CLP
TRX0002823,4145255693,SEC00133,5/30/2025,6/1/2025,2600,306.86,797836,Settled,EUR
TRX0002824,0708613468,SEC00095,12/3/2024,12/5/2024,1509,2.82,4255.38,Settled,BRL
TRX0002825,5777959399,SEC00093,4/19/2025,4/21/2025,1530,498.77,763118.1,Settled,EUR
TRX0002826,6442714264,SEC00141,11/12/2024,11/14/2024,616,177.26,109192.16,Settled,AUD
TRX0002827,07532956617,SEC00032,4/16/2025,4/18/2025,2153,285.3,614250.9,Failed,AUD
TRX0002828,7816273452,SEC00041,10/2/2024,10/3/2024,3184,449.34,1430698.56,Settled,ARS
TRX0002829,5533580292,SEC00066,6/28/2025,6/30/2025,1152,385.7,444326.4,Pending,JPY
TRX0002830,1387882217,SEC00043,4/19/2025,4/21/2025,3852,30.69,118217.88,Settled,AED
TRX0002831,8495500653,SEC00086,10/1/2024,10/3/2024,528,249.92,131957.76,Settled,MXN
TRX0002832,8182787645,SEC00067,5/7/2025,5/8/2025,3949,421.23,1663437.27,Failed,CAD
TRX0002833,1680881909,SEC00076,1/12/2025,1/13/2025,2139,182.25,389832.75,Settled,USD
TRX0002834,5300945546,SEC00152,4/15/2025,4/17/2025,1999,326.72,653113.28,Settled,CAD
TRX0002835,0552102019,SEC00117,10/30/2024,10/31/2024,2177,56.64,123305.28,Settled,SGD
TRX0002836,0321230713,SEC00177,5/26/2025,5/28/2025,3531,480.57,1696892.67,Settled,BRL
TRX0002837,2895425571,SEC00111,6/1/2025,6/3/2025,1489,272.39,405588.71,Settled,JPY
TRX0002838,3481367606,SEC00089,2/20/2025,2/22/2025,2011,216.55,435482.05,Settled,GBP
TRX0002839,9072884267,SEC00147,5/30/2025,6/1/2025,3666,296.99,1088765.34,Settled,CLP
TRX0002840,9449587068,SEC00170,9/9/2025,9/11/2025,973,403.22,392333.06,Settled,CLP
TRX0002841,3984325187,SEC00071,10/6/2024,10/8/2024,4538,332.53,1509021.14,Settled,MXN
TRX0002842,8925395882,SEC00176,4/2/2025,4/4/2025,4821,167.32,806649.72,Settled,AUD
TRX0002843,6992591729,SEC00057,1/29/2025,1/30/2025,824,388.4,320041.6,Settled,USD
TRX0002844,3424259616,SEC00032,9/6/2025,9/8/2025,564,211.96,119545.44,Settled,INR
TRX0002845,6202514640,SEC00167,1/6/2025,1/8/2025,4505,208.95,941319.75,Failed,USD
TRX0002846,7212660845,SEC00120,8/22/2025,8/24/2025,1903,357.2,679751.6,Settled,BRL
TRX0002847,4798701236,SEC00095,7/18/2025,7/20/2025,4520,496.8,2245536,Settled,ARS
TRX0002848,8611757453,SEC00020,11/20/2024,11/22/2024,1671,197.17,329471.07,Pending,COP
TRX0002849,9880739888,SEC00116,10/15/2024,10/17/2024,3291,261.85,861748.35,Settled,EUR
TRX0002850,6216507956,SEC00031,12/5/2024,12/6/2024,404,73.27,29601.08,Settled,EUR
TRX0002851,3481367606,SEC00105,1/8/2025,1/10/2025,733,120.36,88223.88,Settled,GBP
TRX0002852,3481367606,SEC00036,3/14/2025,3/16/2025,1728,337.27,582802.56,Settled,GBP
TRX0002853,4486536641,SEC00079,11/21/2024,11/23/2024,1506,489.25,736810.5,Settled,CLP
TRX0002854,1775483909,SEC00071,1/25/2025,1/27/2025,3355,257.5,863912.5,Settled,USD
TRX0002855,9684562622,SEC00041,6/21/2025,6/23/2025,708,255.95,181212.6,Settled,AUD
TRX0002856,9660643541,SEC00013,1/29/2025,,3549,485.46,1722897.54,Settled,MXN
TRX0002857,4009850939,SEC00035,3/14/2025,3/16/2025,383,304.79,116734.57,Pending,ZAR
TRX0000354,5916093274,SEC00176,11/25/2024,11/27/2024,908,175.49,159344.92,Settled,CAD
TRX0002859,0321230713,SEC00163,2/6/2025,2/8/2025,4170,264.17,1101588.9,Settled,BRL
TRX0002860,8495500653,SEC00158,11/29/2024,12/1/2024,2815,300.13,844865.95,Pending,MXN
TRX0002861,4493797887,SEC00145,3/15/2025,3/17/2025,3275,497.06,1627871.5,Settled,EUR
TRX0002862,2607714195,SEC00008,9/20/2024,9/22/2024,2086,194.51,405747.86,Settled,COP
TRX0002863,0458697149,SEC00113,9/17/2025,6/17/2025,3277,444.61,1456986.97,Settled,EUR
TRX0002864,6368750560,SEC00091,4/5/2025,4/7/2025,3347,319.41,1069065.27,Settled,GBP
TRX0002865,9940422034,SEC00129,10/5/2025,2/10/2025,3883,108.64,421849.12,Settled,MXN
TRX0002866,8893931311,SEC00076,11/11/2024,11/13/2024,4727,182.81,864142.87,Settled,GBP
TRX0002867,1114217757,SEC00111,8/23/2025,8/24/2025,2259,481.21,1087053.39,Settled,CLP
TRX0002868,3961121170,SEC00033,7/16/2025,7/18/2025,1856,298.43,553886.08,Pending,EUR
TRX0002869,0012089444,SEC00066,5/9/2025,5/11/2025,220,100.78,22171.6,Settled,CLP
TRX0002870,1788866676,SEC00054,12/16/2024,12/18/2024,2613,366.31,957168.03,Settled,SGD
TRX0002871,8558277529,SEC00117,3/24/2025,3/25/2025,1512,195.53,295641.36,Pending,GBP
TRX0002872,8379370294,SEC00053,6/24/2025,6/26/2025,4813,60,288780,Pending,ARS
TRX0002873,5674856274,SEC00011,2/14/2025,2/16/2025,2998,231.84,695056.32,Failed,MXN
TRX0002874,8375734060,SEC00038,5/7/2025,5/9/2025,4512,48.57,219147.84,Settled,USD
TRX0002875,8072358343,SEC00101,1/18/2025,1/19/2025,4259,155.5,662274.5,Settled,AUD
TRX0002876,3647832611,SEC00165,6/1/2025,6/3/2025,2651,48.23,127857.73,Settled,EUR
TRX0002877,4710455105,SEC00174,3/30/2025,4/1/2025,1211,24.43,29584.73,Settled,CAD
TRX0002878,4919134244,SEC00047,10/1/2024,10/3/2024,4994,350.39,1749847.66,Settled,CAD
TRX0004540,4919134244,SEC00130,11/17/2024,11/18/2024,4100,482.22,1977102,Settled,CAD
TRX0002880,2107797516,SEC00134,10/25/2024,10/26/2024,4491,411.52,1848136.32,Settled,INR
TRX0002881,8808246308,SEC00151,7/30/2025,7/31/2025,1807,290.09,-524192.63,Settled,JPY
TRX0002882,2259415355,SEC00163,7/10/2025,7/12/2025,4965,207.16,1028549.4,Settled,INR
TRX0002883,0134587319,SEC00180,9/8/2025,9/10/2025,1445,155.69,224972.05,Settled,SGD
TRX0002884,3647832611,SEC00086,7/22/2025,7/24/2025,3624,284.08,1029505.92,Settled,EUR
TRX0002885,4145255693,SEC00043,5/14/2025,5/16/2025,1853,173.92,322273.76,Failed,EUR
TRX0002886,6216507956,SEC00060,12/30/2024,1/1/2025,3644,237.4,865085.6,Settled,EUR
TRX0002887,8660368846,SEC00032,10/7/2024,10/9/2024,822,35.08,28835.76,Settled,CLP
TRX0002888,4798701236,SEC00005,4/15/2025,4/16/2025,3342,112.15,374805.3,Settled,ARS
TRX0002889,0811786170,SEC00133,1/27/2025,1/29/2025,2215,324.85,719542.75,Settled,CLP
TRX0002890,5168815280,SEC00016,12/3/2024,12/5/2024,4423,173.41,766992.43,Settled,AUD
TRX0002891,3187696082,SEC00085,1/22/2025,,3830,265.5,1016865,Settled,USD
TRX0002892,6216507956,SEC00050,4/10/2025,4/12/2025,2139,5.06,10823.34,Settled,EUR
TRX0002893,0471705949,SEC00076,1/7/2025,1/8/2025,757,358.39,271301.23,Settled,EUR
TRX0002894,8375734060,SEC00135,8/28/2025,8/30/2025,3261,334.92,1092174.12,Failed,USD
TRX0002895,1277826289,SEC00048,3/9/2025,3/11/2025,3414,145.69,497385.66,Pending,CAD
TRX0002896,7747684458,SEC00010,6/17/2025,6/19/2025,4136,370.31,1531602.16,Settled,MXN
TRX0002897,3695776049,SEC00081,5/16/2025,5/18/2025,3544,259.69,920341.36,Settled,BRL
TRX0002898,2070304950,SEC00066,11/23/2024,11/24/2024,2694,233.78,629803.32,Settled,EUR
TRX0002899,9449587068,SEC00016,8/18/2025,,25,362.45,-9061.25,Settled,CLP
TRX0002900,7944501069,SEC00111,5/4/2025,5/6/2025,4558,227.22,1035668.76,Settled,ARS
TRX0002901,9376063353,SEC00031,6/26/2025,6/28/2025,1204,327.75,394611,Settled,JPY
TRX0002902,1185687973,SEC00105,5/23/2025,5/25/2025,4406,91.67,403898.02,Settled,AUD
TRX0002903,5407525649,SEC00032,12/11/2024,12/13/2024,224,106.05,23755.2,Pending,USD
TRX0002904,9449587068,SEC00171,4/11/2025,4/13/2025,2396,430.7,1031957.2,Failed,CLP
TRX0002905,8762102480,SEC00072,3/22/2025,,441,8.88,3916.08,Settled,US
TRX0002906,4486536641,SEC00135,8/11/2025,8/12/2025,4669,267.85,1250591.65,Settled,CLP
TRX0002907,4877345150,SEC00110,2/24/2025,2/26/2025,4130,257.06,1061657.8,Settled,USD
TRX0002908,8501617122,SEC00054,11/15/2024,11/17/2024,4273,126.47,540406.31,Settled,AUD
TRX0002909,4919134244,SEC00014,1/24/2025,1/25/2025,944,160.48,151493.12,Settled,CAD
TRX0002910,0262195478,SEC00057,12/2/2024,12/4/2024,1908,266.53,508539.24,Settled,CAD
TRX0002911,7070835266,SEC00074,8/25/2025,,83,402.84,33435.72,Settled,MXN
TRX0003567,8694117902,SEC00133,1/23/2025,1/25/2025,4157,392.39,1631165.23,Failed,SGD
TRX0002913,5110621371,SEC00176,11/13/2024,11/15/2024,4685,304.86,1428269.1,Settled,BRL
TRX0002914,5884584840,SEC00011,5/21/2025,5/23/2025,3088,189.06,583817.28,Settled,ARS
TRX0002915,0175393120,SEC00082,6/28/2025,6/30/2025,907,310.48,281605.36,Settled,ARS
TRX0002916,8560397578,SEC00070,4/15/2025,4/16/2025,2173,474.74,1031610.02,Settled,AUD
TRX0002917,8762102480,SEC00020,2/4/2025,,4044,398.16,1610159.04,Settled,US
TRX0002918,7816273452,SEC00143,9/16/2024,9/18/2024,642,299.83,192490.86,Settled,ARS
TRX0002919,8311657352,SEC00170,6/30/2025,7/2/2025,3441,171.96,591714.36,Pending,BRL
TRX0002920,8808246308,SEC00095,12/14/2024,12/16/2024,4075,51.5,209862.5,Failed,JPY
TRX0002921,6352621837,SEC00062,2/13/2025,2/15/2025,1499,139.97,209815.03,Settled,CAD
TRX0002922,8403425025,SEC00148,5/30/2025,6/1/2025,4477,203.13,909413.01,Settled,COP
TRX0002923,8501617122,SEC00158,4/21/2025,4/22/2025,878,460.09,403959.02,Settled,AUD
TRX0002924,0505551351,SEC00178,12/19/2024,,3669,397.61,1458831.09,Settled,CLP
TRX0002925,6618860954,SEC00076,5/13/2025,,2879,371.03,1068195.37,Settled,CLP
TRX0002926,8187875277,SEC00158,5/25/2025,5/26/2025,4758,96.19,457672.02,Settled,CAD
TRX0002927,7679101165,SEC00093,1/17/2025,1/19/2025,2290,358.41,820758.9,Settled,GBP
TRX0002928,4798701236,SEC00128,7/13/2025,7/14/2025,1428,70.83,101145.24,Pending,ARS
TRX0002929,4486448117,SEC00132,5/1/2025,5/2/2025,1923,447.92,861350.16,Settled,CAD
TRX0002930,70623991775,SEC00112,9/11/2025,9/13/2025,3789,270.44,1024697.16,Settled,INR
TRX0002931,1793028198,SEC00103,2/25/2025,2/27/2025,2058,93.3,192011.4,Settled,EUR
TRX0002932,3665631557,SEC00064,4/30/2025,5/2/2025,4005,262.14,1049870.7,Settled,COP
TRX0002933,2137236364,SEC00082,2/18/2025,2/19/2025,4519,42.33,191289.27,Failed,BRL
TRX0002934,7211755002,SEC00055,9/9/2025,9/10/2025,3783,378.41,1431525.03,Pending,USD
TRX0002935,7431616934,SEC00021,10/28/2024,10/29/2024,2160,245,529200,Settled,USD
TRX0002936,7214337947,SEC00089,11/15/2024,11/16/2024,3896,127.35,496155.6,Settled,AED
TRX0002937,8571542948,SEC00009,10/21/2024,10/22/2024,4505,259.62,1169588.1,Settled,MXN
TRX0002938,5410656411,SEC00043,1/11/2025,1/12/2025,3601,470.48,1694198.48,Pending,JPY
TRX0002939,8558277529,SEC00039,1/7/2025,1/9/2025,4989,37.9,189083.1,Settled,GBP
TRX0002940,5983766493,SEC00086,3/2/2025,3/4/2025,3204,259.05,829996.2,Pending,BRL
TRX0002941,5116697037,SEC00175,12/6/2024,12/8/2024,233,90.19,21014.27,Settled,SGD
TRX0002942,4109484060,SEC00102,12/30/2024,1/1/2025,2516,469.09,1180230.44,Settled,COP
TRX0002943,6321313554,SEC00124,7/3/2025,7/5/2025,4605,428.65,1973933.25,Failed,INR
TRX0002944,0825533331,SEC00164,11/12/2024,11/13/2024,721,30.77,22185.17,Pending,CLP
TRX0002945,4094903423,SEC00104,2/1/2025,2/3/2025,4096,259.51,1062952.96,Settled,INR
TRX0002946,1783807591,SEC00062,8/3/2025,,376,88.21,33166.96,Pending,MXN
TRX0002947,8182787645,SEC00003,3/22/2025,,1180,382.08,450854.4,Settled,CAD
TRX0002948,6936617056,SEC00042,5/13/2025,5/15/2025,4777,446.94,2135032.38,Failed,MXN
TRX0002949,6333104285,SEC00132,3/13/2025,3/15/2025,1956,499.49,977002.44,Failed,XXX
TRX0002950,3187696082,SEC00059,3/19/2025,3/21/2025,2924,139.11,406757.64,Settled,USD
TRX0002951,1793028198,SEC00026,4/19/2025,4/21/2025,1614,328.47,530150.58,Settled,EUR
TRX0002952,7098573900,SEC00149,6/11/2025,6/13/2025,4521,173.01,782178.21,Settled,USD
TRX0002953,3528536860,SEC00134,4/16/2025,4/18/2025,974,385.25,375233.5,Settled,INR
TRX0002954,0458697149,SEC00136,1/13/2025,1/14/2025,1592,253.26,403189.92,Settled,EUR
TRX0002955,0535027729,SEC00140,5/27/2025,5/29/2025,3612,35.72,129020.64,Settled,GBP
TRX0002956,8311657352,SEC00082,4/1/2025,4/3/2025,4614,61.5,283761,Settled,BRL
TRX0002957,3276346579,SEC00040,2/17/2025,2/19/2025,3022,270.09,816211.98,Pending,BRL
TRX0002958,5786869262,SEC00014,1/28/2025,1/30/2025,2522,45.63,115078.86,Settled,AUD
TRX0002959,7669456980,SEC00031,8/14/2025,8/16/2025,1013,454.44,460347.72,Settled,EUR
TRX0002960,6718910369,SEC00028,1/31/2025,2/2/2025,282,368.96,104046.72,Settled,ZAR
TRX0002961,9550762049,SEC00079,5/25/2025,5/26/2025,578,218.59,126345.02,Settled,ZAR
TRX0002962,5798750072,SEC00095,11/12/2024,,217,324.86,70494.62,Settled,USD
TRX0002963,2343829484,SEC00172,5/27/2025,5/29/2025,2559,22.52,57628.68,Pending,GBP
TRX0002964,0988943330,SEC00040,4/3/2025,,2968,495.01,1469189.68,Settled,AED
TRX0002965,2403927449,SEC00162,10/28/2024,10/30/2024,2479,438.47,1086967.13,Settled,COP
TRX0002966,0321230713,SEC00096,10/5/2025,1/10/2025,4292,383.67,1646711.64,Pending,BRL
TRX0002967,7575030988,SEC00051,4/29/2025,5/1/2025,553,307.7,170158.1,Settled,EUR
TRX0002968,4094903423,SEC00074,3/13/2025,3/15/2025,3028,196.65,595456.2,Settled,INR
TRX0002969,5786869262,SEC00141,3/11/2025,3/13/2025,3112,58.75,182830,Settled,AUD
TRX0002970,10699606,SEC00011,7/24/2025,7/26/2025,3699,212.51,786074.49,Settled,EUR
TRX0002971,5884584840,SEC00029,2/11/2025,2/13/2025,955,322.97,308436.35,Settled,ARS
TRX0002972,9880739888,SEC00041,9/24/2024,9/26/2024,517,9.66,4994.22,Settled,EUR
TRX0002973,4094903423,SEC00131,11/23/2024,11/24/2024,2147,84.39,181185.33,Pending,INR
TRX0002974,2167722205,SEC00087,9/5/2025,9/7/2025,1534,359.92,552117.28,Settled,CAD
TRX0002975,1582334592,SEC00174,4/14/2025,4/16/2025,1714,358.16,613886.24,Settled,EUR
TRX0002976,8269772884,SEC00147,8/23/2025,,925,150.56,139268,Settled,ZAR
TRX0002977,8610432053,SEC00173,5/12/2025,5/14/2025,3203,258.48,827911.44,Pending,CLP
TRX0002978,8561035185,SEC00013,11/15/2024,11/17/2024,426,435.24,185412.24,Settled,JPY
TRX0002979,0262195478,SEC00033,3/20/2025,3/22/2025,2086,413.27,862081.22,Settled,CAD
TRX0002980,3114464700,SEC00135,6/18/2025,6/20/2025,2860,428.82,1226425.2,Settled,CLP
TRX0002981,9137762363,SEC00080,11/6/2024,11/8/2024,2901,205.03,594792.03,Settled,JPY
TRX0002982,8660368846,SEC00103,6/20/2025,6/22/2025,1009,19.26,19433.34,Pending,CLP
TRX0002983,8454746149,SEC00069,11/10/2024,11/12/2024,4100,353.19,1448079,Settled,INR
TRX0002984,0545022332,SEC00138,12/28/2024,12/29/2024,4226,60.86,257194.36,Settled,ZAR
TRX0002985,8375734060,SEC00079,9/23/2024,9/25/2024,113,86.71,9798.23,Settled,USD
TRX0002986,8695986758,SEC00024,10/7/2024,10/9/2024,568,497.01,282301.68,Settled,ARS
TRX0002987,70623991775,SEC00104,1/9/2025,1/11/2025,3063,421.22,1290196.86,Settled,INR
TRX0002988,8660368846,SEC00148,12/14/2024,,2775,166.96,463314,Failed,CLP
TRX0002989,6778995956,SEC00009,9/27/2024,9/29/2024,4444,190.96,848626.24,Settled,CLP
TRX0002990,4384115669,SEC00174,10/21/2024,,4047,315.92,1278528.24,Pending,BRL
TRX0002991,8611757453,SEC00019,9/8/2025,9/10/2025,1950,87.79,171190.5,Settled,COP
TRX0002992,4806607811,SEC00174,12/22/2024,12/24/2024,580,69.04,40043.2,Failed,AUD
TRX0002993,9038741530,SEC00058,10/6/2025,1/31/2025,1414,73.92,104522.88,Settled,COP
TRX0002994,0262195478,SEC00142,12/14/2024,12/16/2024,3167,426.54,1350852.18,Settled,CAD
TRX0002995,1783807591,SEC00084,6/13/2025,6/15/2025,2460,260.35,640461,Settled,MXN
TRX0002996,9674827053,SEC00140,5/1/2025,5/3/2025,50,166.52,8326,Settled,USD
TRX0002997,0087222265,SEC00092,11/5/2024,11/6/2024,2274,337.67,767861.58,Settled,CAD
TRX0002998,9673413748,SEC00070,7/24/2025,7/26/2025,816,214.78,175260.48,Settled,CAD
TRX0002999,8611757453,SEC00180,1/15/2025,,4081,360.96,1473077.76,Settled,COP
TRX0003000,5700289392,SEC00143,3/19/2025,3/20/2025,303,34.11,10335.33,Settled,ARS
TRX0003001,9527137831,SEC00145,12/2/2024,12/4/2024,3609,438.02,1580814.18,Settled,AUD
TRX0003002,8611757453,SEC00113,4/22/2025,4/24/2025,3503,86.94,304550.82,Settled,COP
TRX0003003,7669456980,SEC00022,10/9/2024,,4009,341.8,1370276.2,Settled,EUR
TRX0003004,7816273452,SEC00091,12/10/2024,,552,337.27,186173.04,Settled,ARS
TRX0003005,4624609055,SEC00114,12/2/2024,12/4/2024,4186,430.27,1801110.22,Settled,EUR
TRX0003006,4109484060,SEC00106,4/4/2025,4/6/2025,2647,264.6,700396.2,Settled,COP
TRX0003007,4266101208,SEC00037,2/11/2025,2/13/2025,4349,380.38,1654272.62,Settled,INR
TRX0003008,2388906871,SEC00032,9/21/2024,9/23/2024,2088,352.29,735581.52,Settled,BRL
TRX0003009,0471705949,SEC00004,9/13/2024,9/15/2024,3454,209.38,723198.52,Settled,EUR
TRX0003010,2343829484,SEC00007,3/2/2025,3/4/2025,1970,360.97,711110.9,Settled,GBP
TRX0003011,1212806224,SEC00111,11/17/2024,11/19/2024,2536,24.22,61421.92,Settled,COP
TRX0003012,3961121170,SEC00133,6/5/2025,6/7/2025,4346,139.91,608048.86,Settled,EUR
TRX0003013,9527137831,SEC00013,1/18/2025,1/20/2025,3677,471.87,1735065.99,Settled,AUD
TRX0003014,5777959399,SEC00086,2/18/2025,2/20/2025,2657,21.17,56248.69,Pending,EUR
TRX0003015,9674827053,SEC00014,5/13/2025,5/15/2025,4782,314.52,1504034.64,Settled,USD
TRX0003016,5907854904,SEC_BAD_7812,12/27/2024,12/28/2024,2737,469.97,1286307.89,Settled,CAD
TRX0003017,9167685800,SEC00132,1/25/2025,1/26/2025,3467,111.35,386050.45,Settled,ZAR
TRX0003018,3481367606,SEC00094,11/10/2024,11/11/2024,3277,499.97,1638401.69,Settled,GBP
TRX0003019,6905359709,SEC00028,2/9/2025,2/11/2025,1012,78.06,78996.72,Settled,INR
TRX0003020,0087222265,SEC00037,9/9/2025,9/11/2025,4392,334.57,1469431.44,Settled,CAD
TRX0003021,8635572089,SEC00119,9/9/2025,9/10/2025,1598,328.12,524335.76,Settled,INR
TRX0003022,3187696082,SEC00074,1/21/2025,1/23/2025,4570,94.95,433921.5,Settled,USD
TRX0003023,5468204577,SEC00134,4/2/2025,4/4/2025,3373,422.05,1423574.65,Settled,USD
TRX0003024,4629486200,SEC_BAD_3331,9/26/2024,9/27/2024,2339,232,542648,Settled,BRL
TRX0003025,8384081591,SEC00105,9/17/2024,9/19/2024,519,199.13,103348.47,Settled,MXN
TRX0003026,0319342783,SEC00130,11/19/2024,11/21/2024,2939,112.62,330990.18,Settled,AUD
TRX0003027,0458697149,SEC00097,5/8/2025,5/10/2025,1345,345.57,464791.65,Settled,EUR
TRX0003028,6530528735,SEC00035,10/19/2024,10/21/2024,437,47.36,20696.32,Settled,MXN
TRX0003029,8311657352,SEC00043,9/15/2025,6/2/2025,3631,224.69,815849.39,Settled,BRL
TRX0003030,0545022332,SEC00128,3/30/2025,3/31/2025,509,400.26,203732.34,Settled,ZAR
TRX0003031,6920737677,SEC00151,8/23/2025,8/25/2025,765,460.98,352649.7,Settled,BRL
TRX0003032,8808246308,SEC00063,7/28/2025,7/30/2025,873,310.14,270752.22,Settled,JPY
TRX0003033,6333104285,SEC00055,11/29/2024,12/1/2024,2360,119.89,282940.4,Settled,XXX
